pincode,state,latitude,longitude
493222,Chattisgarh,21.42378426,82.24044037
493225,Chattisgarh,21.34742355,81.86972809
493228,Chattisgarh,21.53010368,82.20149231
493332,Chattisgarh,21.44769478,81.8948288
493335,Chattisgarh,21.62716675,82.42355347
493344,Chattisgarh,21.65699577,82.51172638
493441,Chattisgarh,21.2341938,81.96053314
493445,Chattisgarh,21.13939285,82.10719299
493449,Chattisgarh,21.04820251,82.40290833
493551,Chattisgarh,21.2008152,82.42874146
493555,Chattisgarh,21.68961906,82.32545471
493558,Chattisgarh,21.42430687,82.84468842
493559,Chattisgarh,21.65187263,82.94989777
493661,Chattisgarh,21.08699799,81.7596817
493663,Chattisgarh,21.02398491,81.76913452
493773,Chattisgarh,20.70393372,81.55625916
493776,Chattisgarh,20.6813736,81.5371933
493778,Chattisgarh,20.34648895,81.96408081
493881,Chattisgarh,20.98771286,81.82194519
493885,Chattisgarh,20.96033859,81.91771698
493889,Chattisgarh,20.67687798,81.95649719
493890,Chattisgarh,20.26770401,82.35875702
493996,Chattisgarh,20.82675171,82.18336487
494001,Chattisgarh,19.08047867,82.0169754
494005,Chattisgarh,19.09217644,81.99351501
494010,Chattisgarh,19.10921478,81.64865875
494111,Chattisgarh,18.39753914,81.67149353
494114,Chattisgarh,17.80910492,81.38170624
494115,Chattisgarh,18.68469429,81.84768677
494122,Chattisgarh,18.22265053,81.52674866
494221,Chattisgarh,19.16648674,82.00128937
494222,Chattisgarh,19.27066231,82.09602356
494223,Chattisgarh,19.20516968,81.88814545
494224,Chattisgarh,19.39564705,81.94223785
494226,Chattisgarh,19.5617218,81.69572449
494229,Chattisgarh,19.64206696,81.56754303
494230,Chattisgarh,19.98562241,81.46403503
494331,Chattisgarh,20.06999016,81.60359192
494333,Chattisgarh,20.37880325,81.57791901
494334,Chattisgarh,20.27931023,81.49085999
494335,Chattisgarh,20.28161812,81.65139008
494337,Chattisgarh,20.44447136,81.42697144
494441,Chattisgarh,19.01471138,81.39692688
494442,Chattisgarh,19.01109695,81.90962982
494448,Chattisgarh,18.77428055,80.53900146
494449,Chattisgarh,18.89017677,81.35036469
494551,Chattisgarh,18.85438156,81.27726746
494553,Chattisgarh,18.70387268,81.25107574
494556,Chattisgarh,18.63443756,81.25292206
494635,Chattisgarh,20.32350731,81.02085876
494661,Chattisgarh,19.66793251,81.22939301
494665,Chattisgarh,20.05152893,81.10511017
494669,Chattisgarh,20.28721809,81.07246399
494670,Chattisgarh,20.32028961,81.27220917
494771,Chattisgarh,20.09980202,80.69393921
494776,Chattisgarh,20.03449631,80.62722778
495001,Himachal Pradesh,22.09107208,82.13477325
495004,Himachal Pradesh,22.0800457,82.14830017
495009,Himachal Pradesh,22.12290764,82.13018036
495112,Himachal Pradesh,22.19229889,82.03338623
495113,Himachal Pradesh,22.33416748,82.02659607
495116,Himachal Pradesh,22.53171921,82.07963562
495117,Himachal Pradesh,24.07221413,82.40643311
495118,Himachal Pradesh,23.04812622,82.12018585
495119,Himachal Pradesh,22.77760506,81.9589386
495220,Himachal Pradesh,22.03405952,82.12133026
495330,Himachal Pradesh,22.12081528,81.88504791
495334,Himachal Pradesh,22.06576729,81.70329285
495335,Himachal Pradesh,21.99240112,81.85926056
495337,Himachal Pradesh,22.21997643,81.41059113
495445,Himachal Pradesh,22.60061073,82.47540283
495446,Himachal Pradesh,22.2502327,82.5585556
495447,Himachal Pradesh,22.40218163,82.59676361
495449,Himachal Pradesh,22.3760891,82.4572525
495450,Himachal Pradesh,22.40516472,82.6774292
495452,Himachal Pradesh,22.35006523,82.54997253
495551,Himachal Pradesh,21.93954468,82.27967834
495552,Himachal Pradesh,22.02377701,82.42641449
495553,Himachal Pradesh,21.98150444,82.43037415
495554,Himachal Pradesh,21.84274673,82.48290253
495557,Himachal Pradesh,21.92237282,82.39459229
495559,Himachal Pradesh,22.06386185,82.49432373
495660,Himachal Pradesh,21.93354607,82.7491684
495668,Himachal Pradesh,22.13934517,82.59861755
495671,Himachal Pradesh,22.05407143,82.68570709
495674,Himachal Pradesh,22.24245071,82.71908569
495677,Himachal Pradesh,22.36373329,82.72052765
495679,Himachal Pradesh,22.36456299,82.74365234
495682,Himachal Pradesh,22.36400986,82.74471283
495683,Himachal Pradesh,22.07584,82.38301849
495684,Chattisgarh,22.39698792,82.73366547
495687,Himachal Pradesh,21.95198059,82.8347702
495688,Himachal Pradesh,21.84235001,83.07931519
495689,Himachal Pradesh,22.02716446,82.9580307
495690,Himachal Pradesh,21.83469963,82.86255646
495691,Himachal Pradesh,21.87525368,82.98866272
495692,Himachal Pradesh,21.74246788,83.17828369
495695,Himachal Pradesh,21.93347168,83.10173035
496001,Chattisgarh,21.89172173,83.38034058
496100,Chattisgarh,21.78686523,83.32370758
496107,Chattisgarh,22.03248978,83.45357513
496111,Chattisgarh,22.19731522,83.36323547
496113,Chattisgarh,22.36998367,83.51630402
496116,Chattisgarh,22.42196846,83.17967987
496118,Chattisgarh,22.57727051,83.44487
496223,Chattisgarh,22.76654053,83.67034912
496224,Chattisgarh,22.97685623,83.65555573
496225,Chattisgarh,22.76838112,83.94049835
496227,Chattisgarh,22.55245972,83.9514389
496330,Chattisgarh,23.11740494,83.96875
496331,Chattisgarh,22.88754845,84.14954376
496334,Chattisgarh,22.71187592,84.10553741
496338,Chattisgarh,22.95554733,84.35086823
496440,Chattisgarh,21.7652626,83.41921234
496445,Chattisgarh,21.58281898,83.13641357
496450,Chattisgarh,21.66512489,83.16400146
496551,Chattisgarh,21.53263664,83.27836609
496554,Chattisgarh,21.63827896,83.3338089
496661,Chattisgarh,21.95737839,83.17015076
496665,Chattisgarh,22.13069153,83.07659912
497001,Chattisgarh,23.0721035,83.12963867
497101,Chattisgarh,23.0403614,83.40422058
497111,Chattisgarh,22.8404274,83.47180176
497116,Chattisgarh,23.02542496,83.01873016
497118,Chattisgarh,23.28863907,83.48358154
497119,Chattisgarh,23.09107971,83.22737885
497220,Chattisgarh,23.71900177,83.66168976
497223,Chattisgarh,23.48580933,83.1650238
497225,Chattisgarh,23.79089355,82.89228058
497229,Chattisgarh,23.23681831,82.8900528
497231,Chattisgarh,23.49762154,82.81767273
497331,Chattisgarh,23.30465508,82.73458862
497333,Chattisgarh,22.74638176,82.8358078
497335,Chattisgarh,23.2425518,82.54227448
497339,Chattisgarh,23.43035889,82.49002075
497442,Chattisgarh,23.26844788,82.21548462
497449,Chattisgarh,23.10979271,82.38191986
497451,Chattisgarh,23.19833946,82.34894562
497553,Chattisgarh,23.17012215,82.36527252
497555,Chattisgarh,23.21992493,82.20139313
497773,Chattisgarh,23.30063438,82.39772797
497778,Chattisgarh,23.67231178,81.99584961
500001,Andhra Pradesh,17.39871025,78.47214508
500002,Andhra Pradesh,17.42573738,78.45671844
500003,Andhra Pradesh,17.44184303,78.48984528
500004,Andhra Pradesh,17.39579964,78.46378326
500007,Andhra Pradesh,17.41814995,78.52810669
500008,Andhra Pradesh,17.39689445,78.42357635
500010,Andhra Pradesh,17.50801468,78.51152802
500011,Andhra Pradesh,17.48040199,78.47568512
500012,Andhra Pradesh,17.37678337,78.47042084
500013,Andhra Pradesh,17.395298,78.53025818
500014,Andhra Pradesh,17.5486927,78.46628571
500015,Andhra Pradesh,17.49271965,78.51702118
500016,Andhra Pradesh,17.43735695,78.45649719
500017,Andhra Pradesh,17.43152046,78.53316498
500018,Andhra Pradesh,17.45944786,78.42778778
500021,Andhra Pradesh,17.30426788,78.51426697
500023,Andhra Pradesh,17.40099335,78.43769073
500024,Andhra Pradesh,17.373806,78.49385834
500025,Andhra Pradesh,17.4300766,78.50510406
500026,Andhra Pradesh,17.44387054,78.50608826
500027,Andhra Pradesh,17.39496803,78.49422455
500028,Andhra Pradesh,17.37975502,78.4332428
500029,Andhra Pradesh,17.40732384,78.48657227
500030,Andhra Pradesh,17.33515739,78.40109253
500031,Andhra Pradesh,17.37085533,78.38570404
500032,Andhra Pradesh,17.44237137,78.35456085
500034,Andhra Pradesh,17.41995239,78.44487
500035,Andhra Pradesh,17.37217522,78.54312134
500036,Andhra Pradesh,17.466856,78.44993591
500037,Andhra Pradesh,17.47487831,78.44270325
500038,Andhra Pradesh,17.44107819,78.44207764
500039,Andhra Pradesh,17.42176247,78.56665802
500040,Andhra Pradesh,17.47217751,78.56234741
500042,Andhra Pradesh,17.46783638,78.45117188
500044,Andhra Pradesh,17.40198135,78.5092392
500045,Andhra Pradesh,17.43739128,78.42797089
500047,Andhra Pradesh,17.4548912,78.53430176
500048,Andhra Pradesh,17.3866539,78.41166687
500049,Andhra Pradesh,17.5103035,78.36251068
500133,Andhra Pradesh,17.43986893,78.45670319
500264,Andhra Pradesh,17.3788166,78.43595886
500659,Andhra Pradesh,17.35009956,78.51930237
500963,Andhra Pradesh,17.34730721,78.5586853
501106,Andhra Pradesh,17.33932686,77.7833252
501141,Andhra Pradesh,17.25721931,77.58974457
501142,Andhra Pradesh,17.33631325,77.65873718
501143,Andhra Pradesh,17.18113899,77.55986786
501144,Andhra Pradesh,17.21323204,77.64356995
501158,Andhra Pradesh,17.30118752,77.48041534
501504,Andhra Pradesh,17.32382774,78.274086
501505,Andhra Pradesh,17.33058739,78.60953522
501506,Andhra Pradesh,17.19644547,78.65033722
501508,Andhra Pradesh,17.12766457,78.75121307
501509,Andhra Pradesh,17.04892159,78.59104919
502001,Andhra Pradesh,17.60703468,78.12220764
502101,Andhra Pradesh,18.11388969,78.43495941
502103,Andhra Pradesh,18.09846687,78.83224487
502109,Andhra Pradesh,17.95835686,78.2780838
502110,Andhra Pradesh,18.04414749,78.2636261
502113,Andhra Pradesh,18.10069084,78.25657654
502117,Andhra Pradesh,18.00507927,78.3245163
502220,Andhra Pradesh,17.68006516,77.61794281
502228,Andhra Pradesh,17.73607635,77.59475708
502246,Andhra Pradesh,17.75536728,77.91320038
502251,Andhra Pradesh,17.82229233,77.7733078
502257,Andhra Pradesh,17.84448814,77.75779724
502267,Andhra Pradesh,18.14848328,78.94445801
502281,Andhra Pradesh,17.80154037,78.73136139
502291,Andhra Pradesh,17.61273766,77.99331665
502305,Andhra Pradesh,17.48076057,78.17140198
502307,Andhra Pradesh,17.55882263,78.20831299
502375,Andhra Pradesh,18.08287811,78.95183563
503001,Andhra Pradesh,18.67260551,78.10270691
503002,Andhra Pradesh,18.71309471,78.18318176
503110,Andhra Pradesh,18.31857109,78.32154846
503111,Andhra Pradesh,18.32653046,78.34055328
503114,Andhra Pradesh,18.44072533,78.06387329
503120,Andhra Pradesh,18.29157639,78.25068665
503122,Andhra Pradesh,18.19836617,78.013237
503124,Andhra Pradesh,18.32016373,78.09162903
503145,Andhra Pradesh,18.42663002,78.25509644
503164,Andhra Pradesh,18.56231689,78.2233963
503165,Andhra Pradesh,18.39583969,78.43756104
503180,Andhra Pradesh,18.62884712,77.94025421
503187,Andhra Pradesh,18.41771889,77.91693115
503201,Andhra Pradesh,18.54894257,77.9042511
503217,Andhra Pradesh,18.86460495,78.36170959
503224,Andhra Pradesh,18.78318787,78.29357147
503225,Andhra Pradesh,18.78045082,78.31166077
503230,Andhra Pradesh,18.62744713,78.11576843
503309,Andhra Pradesh,18.51410675,77.66125488
503311,Andhra Pradesh,18.78894424,78.38454437
504001,Andhra Pradesh,19.68000221,78.53947449
504002,Andhra Pradesh,19.63508606,78.52239227
504101,Andhra Pradesh,18.9405365,77.98336792
504106,Andhra Pradesh,19.09643555,78.3509903
504205,Andhra Pradesh,19.0083046,79.18463898
504206,Andhra Pradesh,18.96385002,79.16275787
504209,Andhra Pradesh,18.88912201,79.44865417
504215,Andhra Pradesh,18.90513992,79.20706177
504216,Andhra Pradesh,18.79791832,79.59506989
504218,Andhra Pradesh,19.04683304,79.33315277
504231,Andhra Pradesh,19.05091286,79.38851166
504251,Andhra Pradesh,19.06762123,79.48886871
504272,Andhra Pradesh,19.14964294,79.45121765
504295,Andhra Pradesh,19.47546005,79.30190277
504296,Andhra Pradesh,19.34856796,79.48628235
504307,Andhra Pradesh,19.40931892,78.474617
504311,Andhra Pradesh,19.44840622,78.80636597
504312,Andhra Pradesh,19.65244865,78.40515137
504313,Andhra Pradesh,19.38929558,79.04129028
504346,Andhra Pradesh,19.49211884,78.67615509
505001,Andhra Pradesh,18.43763351,79.13256073
505101,Andhra Pradesh,18.17810631,79.47505188
505102,Andhra Pradesh,18.179142,79.42772675
505122,Andhra Pradesh,18.28626251,79.47769165
505152,Andhra Pradesh,18.44213867,79.4509201
505184,Andhra Pradesh,18.64536858,79.66374207
505187,Andhra Pradesh,18.7003746,79.35808563
505188,Andhra Pradesh,18.65942383,79.49850464
505208,Andhra Pradesh,18.76557922,79.46002197
505209,Andhra Pradesh,18.75356293,79.50427246
505210,Andhra Pradesh,17.94942284,78.97816467
505301,Andhra Pradesh,18.39684868,78.79858398
505305,Andhra Pradesh,18.47432137,78.68264008
505327,Andhra Pradesh,18.79217911,78.92653656
505401,Andhra Pradesh,18.43036842,79.01100159
505405,Andhra Pradesh,18.30657959,78.84780884
505417,Andhra Pradesh,18.49835014,79.15112305
505425,Andhra Pradesh,18.91479874,79.09130096
505460,Andhra Pradesh,18.91775322,78.81000519
505467,Andhra Pradesh,18.12697411,79.21103668
505470,Andhra Pradesh,18.44347763,79.32203674
505472,Andhra Pradesh,18.21412086,79.25561523
505474,Andhra Pradesh,18.31492805,79.27281189
505475,Andhra Pradesh,18.3395443,79.52187347
505476,Andhra Pradesh,18.10700607,79.4421463
505480,Andhra Pradesh,18.12797737,79.34259796
505498,Andhra Pradesh,18.18719673,79.4235611
505502,Andhra Pradesh,18.3823719,79.36174774
505505,Andhra Pradesh,18.4382782,79.31578827
505525,Andhra Pradesh,18.59199524,79.28772736
505526,Andhra Pradesh,18.75737953,79.14704895
505527,Andhra Pradesh,18.40182877,79.14666748
505530,Andhra Pradesh,18.33511543,79.05206299
506001,Andhra Pradesh,18.00346375,79.56162262
506002,Andhra Pradesh,17.96803093,79.60469055
506003,Andhra Pradesh,17.98088264,79.5129776
506004,Andhra Pradesh,17.99018669,79.53359985
506006,Andhra Pradesh,18.05568695,79.63110352
506007,Andhra Pradesh,17.99669075,79.58734894
506011,Andhra Pradesh,18.00560188,79.57284546
506013,Andhra Pradesh,17.97336578,79.62773895
506015,Andhra Pradesh,18.05098343,79.54790497
506101,Andhra Pradesh,17.62046623,79.96612549
506142,Andhra Pradesh,17.97629356,79.41415405
506144,Andhra Pradesh,17.95555878,79.57980347
506165,Andhra Pradesh,18.33069992,80.37155151
506167,Andhra Pradesh,17.76986885,79.16098022
506224,Andhra Pradesh,17.88685608,79.01613617
506244,Andhra Pradesh,17.76496315,79.2813797
506252,Andhra Pradesh,17.71136284,79.40357971
506301,Andhra Pradesh,17.88557243,79.29865265
506302,Andhra Pradesh,17.63604164,79.43292236
506303,Andhra Pradesh,17.62064171,79.20882416
506313,Andhra Pradesh,17.77996063,79.58707428
506314,Andhra Pradesh,17.68448067,79.61468506
506315,Andhra Pradesh,17.40841866,79.80853271
506316,Andhra Pradesh,17.84445763,79.4294281
506330,Andhra Pradesh,17.94364166,79.69161987
506370,Andhra Pradesh,18.02396011,79.48348999
506371,Andhra Pradesh,18.06226158,79.49386597
506381,Andhra Pradesh,17.46006966,80.09558105
506391,Andhra Pradesh,18.15886879,79.61511993
507002,Andhra Pradesh,17.25721169,80.1434021
507003,Andhra Pradesh,17.27480888,80.12274933
507101,Andhra Pradesh,17.55214882,80.57644653
507111,Andhra Pradesh,17.63471794,80.86511993
507115,Andhra Pradesh,17.62375259,80.71895599
507123,Andhra Pradesh,17.56129265,80.30251312
507124,Andhra Pradesh,17.63640404,80.37953186
507157,Andhra Pradesh,17.20812225,79.92229462
507165,Andhra Pradesh,17.15113258,80.36412811
507167,Andhra Pradesh,17.19501114,80.44068146
507168,Andhra Pradesh,17.33462906,80.41371918
507170,Andhra Pradesh,17.17848778,80.08829498
507201,Andhra Pradesh,16.85861588,80.47646332
507203,Andhra Pradesh,16.91400909,80.37299347
507209,Andhra Pradesh,17.15639877,80.52828979
507305,Andhra Pradesh,17.21445847,80.28567505
507306,Andhra Pradesh,17.27659225,80.98992157
508001,Andhra Pradesh,17.05556107,79.26489258
508105,Andhra Pradesh,17.71345329,78.93980408
508111,Andhra Pradesh,17.44368362,79.16654968
508112,Andhra Pradesh,17.36964035,79.02628326
508115,Andhra Pradesh,17.60499191,78.93800354
508116,Andhra Pradesh,17.49951553,78.87419128
508126,Andhra Pradesh,17.5210228,78.77922821
508202,Andhra Pradesh,16.65079117,79.31182098
508206,Andhra Pradesh,16.9944706,79.97857666
508207,Andhra Pradesh,16.85726738,79.54517365
508211,Andhra Pradesh,17.1737442,79.43638611
508213,Andhra Pradesh,17.14130592,79.63838959
508234,Andhra Pradesh,17.20082664,79.67782593
508248,Andhra Pradesh,16.66117477,78.94285583
508278,Andhra Pradesh,16.8439579,79.38773346
508286,Andhra Pradesh,17.56170845,79.01604462
508355,Andhra Pradesh,16.75837135,79.59822083
508373,Andhra Pradesh,16.89749908,78.95923615
508374,Andhra Pradesh,17.05232811,79.56099701
509001,Andhra Pradesh,16.77416611,77.9899826
509002,Andhra Pradesh,16.70823288,78.04201508
509103,Andhra Pradesh,16.36652946,78.05869293
509110,Andhra Pradesh,16.36806297,77.8911972
509125,Andhra Pradesh,16.21566963,77.78749847
509126,Andhra Pradesh,16.09713173,77.80439758
509127,Andhra Pradesh,16.00089836,77.66068268
509129,Andhra Pradesh,16.12372208,77.54368591
509153,Andhra Pradesh,16.27953529,78.09934235
509202,Andhra Pradesh,16.9469986,78.1704483
509204,Andhra Pradesh,16.64995003,77.96949768
509205,Andhra Pradesh,16.66124725,77.85443878
509209,Andhra Pradesh,16.48166084,78.37046814
509215,Andhra Pradesh,16.53565598,78.2492218
509242,Andhra Pradesh,16.86479378,78.16110992
509311,Andhra Pradesh,16.65067291,77.51574707
509324,Andhra Pradesh,16.60573196,78.47293091
509325,Andhra Pradesh,17.13889313,78.06983948
509327,Andhra Pradesh,16.82151985,78.7218399
509334,Andhra Pradesh,16.82223892,77.91490173
509349,Andhra Pradesh,16.66800499,78.5592041
509350,Andhra Pradesh,17.05425644,77.65255737
509375,Andhra Pradesh,16.42451286,78.69280243
509376,Andhra Pradesh,16.48685837,78.60838318
509401,Andhra Pradesh,16.33600807,78.53643799
509407,Andhra Pradesh,16.86038208,77.50203705
515005,Andhra Pradesh,14.67910576,77.6071701
515201,Andhra Pradesh,13.83066845,77.49456024
515212,Andhra Pradesh,13.84131336,77.47117615
515286,Andhra Pradesh,14.0255661,76.99597168
515301,Andhra Pradesh,13.94034958,77.26919556
515303,Andhra Pradesh,13.87254333,77.38232422
515311,Andhra Pradesh,13.78905106,77.03237915
515331,Andhra Pradesh,13.80315781,77.60974884
515404,Andhra Pradesh,14.31413364,77.63304901
515408,Andhra Pradesh,15.05009365,77.87054443
515411,Andhra Pradesh,14.90780544,78.00836945
515465,Andhra Pradesh,14.66159916,78.03633881
515551,Andhra Pradesh,13.98812294,78.18624115
515561,Andhra Pradesh,14.00138474,77.95693207
515571,Andhra Pradesh,13.89153385,78.22357941
515581,Andhra Pradesh,14.2424202,78.25508881
515591,Andhra Pradesh,14.11128807,78.16077423
515631,Andhra Pradesh,14.56142139,77.85829163
515661,Andhra Pradesh,14.52944469,77.77845001
515701,Andhra Pradesh,14.70465755,77.64923096
515712,Andhra Pradesh,17.69692039,73.19867706
515761,Andhra Pradesh,14.56994724,77.11538696
515801,Andhra Pradesh,15.16400242,77.37898254
515812,Andhra Pradesh,14.95480633,77.25095367
515832,Andhra Pradesh,15.01336765,77.30358124
515844,Andhra Pradesh,15.11788845,77.2459259
515867,Andhra Pradesh,14.6910944,76.97264099
515872,Andhra Pradesh,15.00593376,76.8346405
516001,Andhra Pradesh,14.47628021,78.8230896
516004,Andhra Pradesh,14.45864296,78.82997131
516108,Andhra Pradesh,14.0465107,79.27470398
516115,Andhra Pradesh,14.19539547,79.15995026
516130,Andhra Pradesh,13.98102474,78.91532898
516173,Andhra Pradesh,14.79112625,78.77867889
516215,Andhra Pradesh,13.91076183,78.76180267
516217,Andhra Pradesh,15.10604763,78.9427948
516227,Andhra Pradesh,14.73686695,79.058815
516257,Andhra Pradesh,14.1850996,78.70230865
516259,Andhra Pradesh,14.22266865,78.53810883
516267,Andhra Pradesh,14.04882526,78.51911926
516268,Andhra Pradesh,14.15565777,78.85832214
516309,Andhra Pradesh,14.63324833,78.53598022
516321,Andhra Pradesh,14.47651386,78.472229
516329,Andhra Pradesh,14.36660957,78.45677948
516356,Andhra Pradesh,14.72533798,78.65957642
516421,Andhra Pradesh,14.51060295,78.34594727
516432,Andhra Pradesh,14.97784328,78.25228119
516434,Andhra Pradesh,14.84705067,78.38306427
516474,Andhra Pradesh,14.83840275,78.14241791
516484,Andhra Pradesh,14.55165863,78.20865631
517001,Andhra Pradesh,13.22470093,79.08779144
517002,Andhra Pradesh,13.20213509,79.09209442
517101,Andhra Pradesh,13.57933998,79.31228638
517112,Andhra Pradesh,13.44567204,79.11704254
517113,Andhra Pradesh,13.56191063,79.0018692
517130,Andhra Pradesh,13.38640118,78.98358154
517152,Andhra Pradesh,13.47902584,79.05026245
517163,Andhra Pradesh,13.81679535,79.78462982
517194,Andhra Pradesh,13.69140053,79.15343475
517197,Andhra Pradesh,13.70561028,79.13383484
517234,Andhra Pradesh,13.60377502,78.89074707
517236,Andhra Pradesh,13.82869053,78.79032135
517299,Andhra Pradesh,13.64720917,78.62813568
517301,Andhra Pradesh,13.92838001,78.53790283
517325,Andhra Pradesh,13.55499268,78.50548553
517408,Andhra Pradesh,13.21013165,78.73854065
517415,Andhra Pradesh,13.0797863,78.57536316
517416,Andhra Pradesh,13.21233654,78.92395782
517422,Andhra Pradesh,13.15284634,78.99156189
517501,Andhra Pradesh,13.6356554,79.41108704
517502,Andhra Pradesh,13.62545776,79.40029144
517503,Andhra Pradesh,13.60870647,79.44867706
517507,Andhra Pradesh,13.6423502,79.41772461
517520,Andhra Pradesh,13.64652634,79.49996185
517541,Andhra Pradesh,13.60700417,79.92541504
517561,Andhra Pradesh,13.55597591,79.44921875
517589,Andhra Pradesh,13.38770962,79.79633331
517590,Andhra Pradesh,13.3223381,79.58595276
517619,Andhra Pradesh,13.69939804,79.59736633
517620,Andhra Pradesh,13.84314537,79.58633423
518002,Andhra Pradesh,15.80654144,78.04291534
518124,Andhra Pradesh,15.32802296,78.23677063
518186,Andhra Pradesh,15.27719116,78.25801849
518206,Andhra Pradesh,15.4531002,78.14923859
518225,Andhra Pradesh,15.55580044,77.82589722
518301,Andhra Pradesh,15.62365341,77.27409363
518302,Andhra Pradesh,15.63647747,77.26136017
518333,Andhra Pradesh,15.8850975,77.1240921
518346,Andhra Pradesh,15.48847103,77.04621887
518348,Andhra Pradesh,15.28376102,77.15515137
518349,Andhra Pradesh,15.93499851,77.35585785
518360,Andhra Pradesh,15.76354122,77.47682953
518382,Andhra Pradesh,15.38016605,77.46022034
518385,Andhra Pradesh,15.25540161,77.42218781
518465,Andhra Pradesh,15.55489159,77.53498077
518523,Andhra Pradesh,15.57716274,78.53727722
518543,Andhra Pradesh,15.13430977,78.54382324
518553,Andhra Pradesh,14.9631691,78.58905792
518583,Andhra Pradesh,15.40082741,78.61504364
520001,Andhra Pradesh,16.52043152,80.62200165
520003,Andhra Pradesh,16.5179882,80.6280365
520004,Andhra Pradesh,16.52214432,80.65698242
520011,Andhra Pradesh,16.52371979,80.63764191
521001,Andhra Pradesh,16.18016624,81.13412476
521101,Andhra Pradesh,16.55197144,80.77679443
521109,Andhra Pradesh,16.57427788,80.89585876
521110,Andhra Pradesh,16.65867424,80.92539215
521120,Andhra Pradesh,15.89865971,80.92297363
521126,Andhra Pradesh,16.12260437,80.93618774
521131,Andhra Pradesh,16.12725067,80.96212769
521182,Andhra Pradesh,16.69310379,80.20476532
521214,Andhra Pradesh,17.00015068,80.86463165
521226,Andhra Pradesh,16.96030617,80.64790344
521250,Andhra Pradesh,16.29427719,80.86749268
521301,Andhra Pradesh,16.43697357,80.99383545
521333,Andhra Pradesh,16.55115509,81.25031281
521344,Andhra Pradesh,16.50568008,81.29350281
521402,Andhra Pradesh,16.98389053,80.24485779
521403,Andhra Pradesh,16.98936844,80.51776123
522001,Andhra Pradesh,16.29933357,80.45091248
522002,Andhra Pradesh,16.30757904,80.44327545
522003,Andhra Pradesh,16.28873444,80.438591
522004,Andhra Pradesh,16.29465485,80.43038177
522005,Andhra Pradesh,16.30698967,80.36705017
522007,Andhra Pradesh,16.30921936,80.43119049
522008,Andhra Pradesh,16.30939293,80.43238831
522015,Andhra Pradesh,16.15787315,80.29610443
522101,Andhra Pradesh,15.92889118,80.4675827
522112,Andhra Pradesh,16.04894447,80.39776611
522201,Andhra Pradesh,16.26523972,80.63871765
522202,Andhra Pradesh,16.24302673,80.63494873
522213,Andhra Pradesh,16.24066734,80.54662323
522233,Andhra Pradesh,16.16820717,80.23540497
522234,Andhra Pradesh,16.1774044,80.18199158
522236,Andhra Pradesh,16.42003822,80.45501709
522260,Andhra Pradesh,15.98235416,80.75209808
522265,Andhra Pradesh,16.01100922,80.8327179
522268,Andhra Pradesh,16.0194397,80.74649811
522311,Andhra Pradesh,16.00241089,80.61225891
522318,Andhra Pradesh,16.16363525,80.58481598
522403,Andhra Pradesh,16.39849091,80.17045593
522413,Andhra Pradesh,16.47973442,79.89126587
522426,Andhra Pradesh,16.46774101,79.42494965
522501,Andhra Pradesh,16.47501183,80.61061096
522503,Andhra Pradesh,16.43444252,80.57091522
522510,Andhra Pradesh,16.50084114,80.65400696
522601,Andhra Pradesh,16.24409103,80.09663391
522615,Andhra Pradesh,16.30780411,79.97388458
522658,Andhra Pradesh,16.22898293,79.77440643
522663,Andhra Pradesh,16.15354919,80.24975586
523001,Andhra Pradesh,15.50469112,80.04229736
523002,Andhra Pradesh,15.51166344,80.03935242
523114,Andhra Pradesh,15.08557415,79.72207642
523165,Andhra Pradesh,15.81375504,80.34118652
523166,Andhra Pradesh,15.85175705,80.38668823
523181,Andhra Pradesh,15.72340012,80.25440216
523183,Andhra Pradesh,15.64001942,80.11343384
523186,Andhra Pradesh,15.68973255,80.16881561
523190,Andhra Pradesh,15.90282249,80.1809082
523201,Andhra Pradesh,15.78591061,79.95076752
523211,Andhra Pradesh,15.62091827,80.0220108
523226,Andhra Pradesh,15.58606339,79.87190247
523247,Andhra Pradesh,15.77042103,79.67993164
523253,Andhra Pradesh,15.58203411,79.76858521
523272,Andhra Pradesh,15.41440773,80.05371857
523274,Andhra Pradesh,15.34084034,80.03421021
523279,Andhra Pradesh,15.37705517,79.93113708
523280,Andhra Pradesh,15.37378216,80.11270905
523292,Andhra Pradesh,15.15519524,80.02225494
523315,Andhra Pradesh,15.75110531,79.39229584
523327,Andhra Pradesh,16.04045868,79.29237366
523356,Andhra Pradesh,15.38348579,79.00830841
523368,Andhra Pradesh,15.46305847,78.96551514
524001,Andhra Pradesh,14.45159817,79.98532104
524002,Andhra Pradesh,14.46111012,79.98822784
524003,Andhra Pradesh,14.43519783,79.97439575
524101,Andhra Pradesh,14.15592194,79.85395813
524127,Andhra Pradesh,13.94705963,80.04297638
524132,Andhra Pradesh,13.95615196,79.58350372
524152,Andhra Pradesh,14.50517941,79.94910431
524223,Andhra Pradesh,14.89089489,79.89574432
524224,Andhra Pradesh,14.8290472,79.69261932
524226,Andhra Pradesh,14.87980366,79.30014801
524227,Andhra Pradesh,14.99265575,79.42151642
524314,Andhra Pradesh,14.46493721,80.08061981
524317,Andhra Pradesh,14.60540485,79.93685913
524322,Andhra Pradesh,14.6222229,79.62298584
524343,Andhra Pradesh,14.51126671,79.41070557
524401,Andhra Pradesh,13.63299942,80.02774048
524404,Andhra Pradesh,13.99961853,79.62781525
